88,21,Katowice,1,true,19.015880199999998,50.2363907
119,18,Andrychów,1,true,19.354835,49.839771500000005
122,18,Lanckorona,1,true,19.747706899999997,49.8557336
125,18,Stryszów,1,true,19.627896600000003,49.8290937
91,23,Wodzisław Śl.,1,true,18.4482249,50.004676200000006
94,23,Radlin,1,true,18.478511100000002,50.048795899999995
97,23,Gorzyce,1,true,18.3879979,49.9674117
99,23,Marklowice,1,true,18.5229861,50.0193799
102,19,Czerwionka-Leszczyny,1,true,18.654718799999998,50.1432459
106,19,Świerklany,1,true,18.5706148,50.026881
109,22,Zabrze,1,true,18.7912378,50.3125445
111,22,Gierałtowice,1,true,18.7428535,50.2298453
114,22,Pyskowice,1,true,18.6136582,50.3965063
118,22,Wielowieś,1,true,18.5815025,50.5054034
130,24,Kornowac,1,true,18.325552,50.0749133
132,24,Kuźnia Raciborska,1,true,18.333166199999997,50.2066946
135,24,Rudnik,1,true,18.191738,50.1285946
139,215,PSSE Sucha Beskidzka,1,false,19.5902797,49.7413916
48,16,Węgierska Górka,1,true,19.3051054,49.9830157
85,20,Polana Wielka,1,true,19.3051054,49.9830157
43,16,Radziechowy-Wieprz,1,true,19.1609313,49.6465232
138,1,PSSE Jaworzno,1,true,19.2721751,50.203676
20,215,PSSE Oświęcim,1,false,0,0
140,139,Zawoja,1,true,19.5567414,49.65946
141,139,Sucha Beskidzka,1,true,19.5902797,49.7413916
142,139,Maków Podhalański,1,true,19.6763464,49.7293746
143,139,Stryszawa,1,true,19.5202794,49.7132929
144,139,Jordanów,1,true,19.8297956,49.6486558
145,139,Bystra-Sidzina,1,true,19.7503807,49.6246979
146,139,Budzów,1,true,19.666331,49.7737701
53,15,Dębowiec,1,true,18.7177678,49.8141237
147,1,PSSE Dąbrowa Górnicza,1,false,0,0
148,1,PSSE Bytom,1,false,0,0
149,1,PSSE Myszków,1,false,0,0
150,1,PSSE Zawiercie,1,false,0,0
151,1,PSSE Częstochowa,1,false,0,0
152,149,Koziegłowy,1,true,19.1588701,50.5979561
153,149,Żarki,1,true,19.3597441,50.6248977
154,149,Poraj,1,true,19.212063,50.6795183
155,149,Niegowa,1,true,19.4784459,50.6413988
156,149,Myszków,1,true,19.3206228,50.573658
163,147,Bobrowniki,1,true,18.986734,50.3823002
157,147,Dąbrowa Górnicza,1,true,19.2077377,50.331021
158,147,Będzin,1,true,19.1321316,50.3230209
159,147,Czeladź,1,true,19.0733429,50.3183353
164,147,Psary,1,true,19.1065905,50.3781114
165,147,Mierzęcice,1,true,19.122665,50.4440645
160,147,Wojkowice,1,true,19.0328606,50.3639118
161,147,Siewierz,1,true,19.2315801,50.4706131
162,147,Sławków,1,true,19.3878919,50.2974054
166,148,Bytom,1,true,18.9225923,50.3469847
167,148,Piekary Śląskie,1,true,18.9433484,50.3838384
168,148,Tarnowskie Góry,1,true,18.8545393,50.4445928
169,148,Radzionków,1,true,18.9020587,50.3998485
170,148,Kalety,1,true,18.8825456,50.5621434
171,148,Miasteczko Śląskie,1,true,18.9202253,50.4921655
172,148,Krupski Młyn,1,true,18.6198219,50.5734556
173,148,Ożarowice,1,true,19.0418346,50.4639037
174,148,Świerklaniec,1,true,18.9362944,50.4390692
175,148,Twaróg,1,true,18.7167824,50.531841
176,148,Zbrosławice,1,true,18.7498869,50.4147796
177,150,Zawiercie,1,true,19.431406,50.4840437
178,150,Poręba,1,true,19.3358134,50.487292
179,150,Ogrodzieniec,1,true,19.5182888,50.4518069
180,150,Łazy,1,true,19.3933958,50.4276724
181,150,Pilica,1,true,19.6588151,50.4678153
182,150,Kroczyce,1,true,19.5682389,50.5611415
183,150,Włodowice,1,true,19.4516024,50.5550375
184,150,Szczekociny,1,true,19.8126767,50.6254692
185,150,Żarnowiec,1,true,19.8591714,50.4821878
186,150,Irządze,1,true,19.6811237,50.6253973
187,151,Częstochowa,1,true,19.1116626,50.810803
188,151,Blachownia,1,true,18.9638313,50.7817669
189,151,Dąbrowa Zielona,1,true,19.5463139,50.8411503
190,151,Janów,1,true,19.4266471,50.724081
191,151,Kamienica Polska,1,true,19.151749,50.6843562
192,151,Kłomnice,1,true,19.3492748,50.921136
193,151,Konicepol,1,true,19.6713886,50.7721688
194,151,Konopiska,1,true,19.0021721,50.7235223
195,151,Kruszyna,1,true,19.2688119,50.964461
196,151,Lelów,1,true,19.6219951,50.6831154
197,151,Mstów,1,true,19.2820828,50.8305376
198,151,Mykanów,1,true,19.1939756,50.923267
137,0,Polska/Czechy,37000,false,19.2288145,52.2475682
199,151,Olsztyn,1,true,19.2635279,50.7487759
200,151,Poczesna,1,true,19.1403267,50.7159131
201,151,Przyrów,1,true,19.520053,50.798777
202,151,Rędziny,1,true,19.2225216,50.8647609
203,151,Starcza,1,true,19.0383927,50.6636437
205,1,PSSE Ruda Śląska,1,true,18.8728585,50.2853006
206,1,PSSE Lubliniec,1,false,0,0
204,1,PSSE Sosnowiec,1,true,19.1342881,50.2782322
207,206,Boronów,1,true,18.9016134,50.6738159
208,206,Ciasna,1,true,18.611493,50.75448
209,206,Herby,1,true,18.8704582,50.7493216
210,206,Kochanowice,1,true,18.7459943,50.7084793
211,206,Koszęcin,1,true,18.8358725,50.632964
212,206,Lubliniec,1,true,18.6769141,50.6682559
213,206,Pawonków,1,true,18.5770179,50.6925485
214,206,Woźniki,1,true,19.0439925,50.5876786
-1,0,(Nie aktywny),1,false,0,0
215,137,Zachodnia Małopolska,1,false,0,0
216,215,PSSE Kraków,1,true,19.9336775,50.0615253
217,139,Zembrzyce,1,true,19.6004828,49.7735103
1,137,Śląsk,4500,false,0,0
218,1,PSSE Kłobuck,1,false,0,0
220,137,Moravskoslezský kraj (Czechy),1,false,0,0
221,218,Kłobuck,1,true,18.9228954,50.9021913
222,218,Krzepice,1,true,18.6997604,50.9662448
223,218,Opatów,1,true,18.8075155,50.9484886
224,218,Wręczyca,1,true,18.9108825,50.8449177
225,218,Popów,1,true,18.9014641,51.0355056
226,218,Panki,1,true,18.7340927,50.881911
227,218,Przystajń,1,true,18.6828498,50.8798084
228,218,Miedźno,1,true,18.9771659,50.968695
229,218,Lipie,1,true,18.7892506,51.0124516
230,220,Karviná,220,true,18.5470053,49.8528724
232,220,Frýdek-Místek,220,true,18.3561983,49.6888382
231,220,Ostrava,220,true,18.2814948,49.8289136
219,1,PSSE Chorzów,1,false,18.9527075,50.2977733
233,219,Chorzów,1,true,18.9527075,50.2977733
234,219,Świętochłowice,1,true,18.929083,50.2847522
